0,4,160,1
0,4,161,2
0,4,162,2
0,4,163,2
0,4,164,2
0,4,165,2
0,4,166,2
0,4,167,2
0,4,168,2
0,4,169,2
0,4,170,2
0,4,171,3
0,4,172,3
0,4,173,3
0,4,174,3
0,4,175,3
0,4,176,3
0,4,177,3
0,4,178,3
0,4,179,3
0,4,180,3
0,4,181,4
0,4,182,4
0,4,183,4
0,4,184,4
0,4,185,4
0,4,186,4
0,4,187,4
0,4,188,4
0,4,189,4
0,4,190,4
0,4,191,5
0,4,192,5
0,4,193,5
0,4,194,5
0,4,195,5
0,4,196,5
0,4,197,5
0,4,198,5
0,4,199,5
0,4,200,5
0,5,201,1
0,5,202,1
0,5,203,1
0,5,204,1
0,5,205,1
0,5,206,1
0,5,207,1
0,5,208,1
0,5,209,1
0,5,210,1
0,5,211,2
0,5,212,2
0,5,213,2
0,5,214,2
0,5,215,2
0,5,216,2
0,5,217,2
0,5,218,2
0,5,219,2
0,5,220,2
0,5,221,3
0,5,222,3
0,5,223,3
0,5,224,3
0,5,225,3
0,5,226,3
0,5,227,3
0,5,228,3
0,5,229,3
0,5,230,3
0,5,231,4
0,5,232,4
0,5,233,4
0,5,234,4
0,5,235,4
0,5,236,4
0,5,237,4
0,5,238,4
0,5,239,4
0,5,240,4
0,5,241,5
0,5,242,5
0,5,243,5
0,5,244,5
0,5,245,5
0,5,246,5
0,5,247,5
0,5,248,5
0,5,249,5
0,5,250,5
0,6,251,1
0,6,252,1
0,6,253,1
0,6,254,1
0,6,255,1
0,6,256,1
0,6,257,1
0,6,258,1
0,6,259,1
0,6,260,1
0,6,261,2
0,6,262,2
0,6,263,2
0,6,264,2
0,6,265,2
0,6,266,2
0,6,267,2
0,6,268,2
0,6,269,2
0,6,270,2
0,6,271,3
0,6,272,3
0,6,273,3
0,6,274,3
0,6,275,3
0,6,276,3
0,6,277,3
0,6,278,3
0,6,279,3
0,6,280,3
0,6,281,4
0,6,282,4
0,6,283,4
0,6,284,4
0,6,285,4
0,6,286,4
0,6,287,4
0,6,288,4
0,6,289,4
0,6,290,4
0,6,291,5
0,6,292,5
0,6,293,5
0,6,294,5
0,6,295,5
0,6,296,5
0,6,297,5
0,6,298,5
0,6,299,5
0,6,300,5
0,7,301,1
0,7,302,1
0,7,303,1
0,7,304,1
0,7,305,1
0,7,306,1
0,7,307,1
0,7,308,1
0,7,309,1
0,7,310,1
0,7,311,2
0,7,312,2
0,7,313,2
0,7,314,2
0,7,315,2
0,7,316,2
0,7,317,2
0,7,318,2
0,7,319,2
0,7,320,2
0,7,321,3
0,7,322,3
0,7,323,3
0,7,324,3
0,7,325,3
0,7,326,3
0,7,327,3
0,7,328,3
0,7,329,3
0,7,330,3
0,7,331,4
0,7,332,4
0,7,333,4
0,7,334,4
0,7,335,4
0,7,336,4
0,7,337,4
0,7,338,4
0,7,339,4
0,7,340,4
0,7,341,5
0,7,342,5
0,7,343,5
0,7,344,5
0,7,345,5
0,7,346,5
0,7,347,5
0,7,348,5
0,7,349,5
0,7,350,5
0,8,351,1
0,8,352,1
0,8,353,1
0,8,354,1
0,8,355,1
0,8,356,1
0,8,357,1
0,8,358,1
0,8,359,1
0,8,360,1
0,8,361,2
0,8,362,2
0,8,363,2
0,8,364,2
0,8,365,2
0,8,366,2
0,8,367,2
0,8,368,2
0,8,369,2
0,8,370,2
0,8,371,3
0,8,372,3
0,8,373,3
0,8,374,3
0,8,375,3
0,8,376,3
0,8,377,3
0,8,378,3
0,8,379,3
0,8,380,3
0,8,381,4
0,8,382,4
0,8,383,4
0,8,384,4
0,8,385,4
0,8,386,4
0,8,387,4
0,8,388,4
0,8,389,4
0,8,390,4
0,8,391,5
0,8,392,5
0,8,393,5
0,8,394,5
0,8,395,5
0,8,396,5
0,8,397,5
0,8,398,5
0,8,399,5
0,8,400,5
0,9,401,1
0,9,402,1
0,9,403,1
0,9,404,1
0,9,405,1
0,9,406,1
0,9,407,1
0,9,408,1
0,9,409,1
0,9,410,1
0,9,411,2
0,9,412,2
0,9,413,2
0,9,414,2
0,9,415,2
0,9,416,2
0,9,417,2
0,9,418,2
0,9,419,2
0,9,420,2
0,9,421,3
0,9,422,3
0,9,423,3
0,9,424,3
0,9,425,3
0,9,426,3
0,9,427,3
0,9,428,3
0,9,429,3
0,9,430,3
0,9,431,4
0,9,432,4
0,9,433,4
0,9,434,4
0,9,435,4
0,9,436,4
0,9,437,4
0,9,438,4
0,9,439,4
0,9,440,4
0,9,441,5
0,9,442,5
0,9,443,5
0,9,444,5
0,9,445,5
0,9,446,5
0,9,447,5
0,9,448,5
0,9,449,5
0,9,450,5
0,10,451,1
0,10,452,1
0,10,453,1
0,10,454,1
0,10,455,1
0,10,456,1
0,10,457,1
0,10,458,1
0,10,459,1
0,10,460,1
0,10,461,2
0,10,462,2
0,10,463,2
0,10,464,2
0,10,465,2
0,10,466,2
0,10,467,2
0,10,468,2
0,10,469,2
0,10,470,2
0,10,471,3
0,10,472,3
0,10,473,3
0,10,474,3
0,10,475,3
0,10,476,3
0,10,477,3
0,10,478,3
0,10,479,3
0,10,480,3
0,10,481,4
0,10,482,4
0,10,483,4
0,10,484,4
0,10,485,4
0,10,486,4
0,10,487,4
0,10,488,4
0,10,489,4
0,10,490,4
0,10,491,5
0,10,492,5
0,10,493,5
0,10,494,5
0,10,495,5
0,10,496,5
0,10,497,5
0,10,498,5
0,10,499,5
0,10,500,5
0,11,501,1
0,11,502,1
0,11,503,1
0,11,504,1
0,11,505,1
0,11,506,1
0,11,507,1
0,11,508,1
0,11,509,1
0,11,510,1
0,11,511,2
0,11,512,2
0,11,513,2
0,11,514,2
0,11,515,2
0,11,516,2
0,11,517,2
0,11,518,2
0,11,519,2
0,11,520,2
0,11,521,3
0,11,522,3
0,11,523,3
0,11,524,3
0,11,525,3
0,11,526,3
0,11,527,3
0,11,528,3
0,11,529,3
0,11,530,3
0,11,531,4
0,11,532,4
0,11,533,4
0,11,534,4
0,11,535,4
0,11,536,4
0,11,537,4
0,11,538,4
0,11,539,4
0,11,540,4
0,11,541,5
0,11,542,5
0,11,543,5
0,11,544,5
0,11,545,5
0,11,546,5
0,11,547,5
0,11,548,5
0,11,549,5
0,11,550,5
0,12,551,1
0,12,552,1
0,12,553,1
0,12,554,1
0,12,555,1
0,12,556,1
0,12,557,1
0,12,558,1
0,12,559,1
0,12,560,1
0,12,561,2
0,12,562,2
0,12,563,2
0,12,564,2
0,12,565,2
0,12,566,2
0,12,567,2
0,12,568,2
0,12,569,2
0,12,570,2
0,12,571,3
0,12,572,3
0,12,573,3
0,12,574,3
0,12,575,3
0,12,576,3
0,12,577,3
0,12,578,3
0,12,579,3
0,12,580,3
0,12,581,4
0,12,582,4
0,12,583,4
0,12,584,4
0,12,585,4
0,12,586,4
0,12,587,4
0,12,588,4
0,12,589,4
0,12,590,4
0,12,591,5
0,12,592,5
0,12,593,5
0,12,594,5
0,12,595,5
0,12,596,5
0,12,597,5
0,12,598,5
0,12,599,5
0,12,600,5
0,13,601,1
0,13,602,1
0,13,603,1
0,13,604,1
0,13,605,1
0,13,606,1
0,13,607,1
0,13,608,1
0,13,609,1
0,13,610,1
0,13,611,2
0,13,612,2
0,13,613,2
0,13,614,2
0,13,615,2
0,13,616,2
0,13,617,2
0,13,618,2
0,13,619,2
0,13,620,2
0,13,621,3
0,13,622,3
0,13,623,3
0,13,624,3
0,13,625,3
0,13,626,3
0,13,627,3
0,13,628,3
0,13,629,3
0,13,630,3
0,13,631,4
0,13,632,4
0,13,633,4
0,13,634,4
0,13,635,4
0,13,636,4
0,13,637,4
0,13,638,4
0,13,639,4
0,13,640,4
0,13,641,5
0,13,642,5
0,13,643,5
0,13,644,5
0,13,645,5
0,13,646,5
0,13,647,5
0,13,648,5
0,13,649,5
0,13,650,5
0,14,651,1
0,14,652,1
0,14,653,1
0,14,654,1
0,14,655,1
0,14,656,1
0,14,657,1
0,14,658,1
0,14,659,1
0,14,660,1
0,14,661,2
0,14,662,2
0,14,663,2
0,14,664,2
0,14,665,2
0,14,666,2
0,14,667,2
0,14,668,2
0,14,669,2
0,14,670,2
0,14,671,3
0,14,672,3
0,14,673,3
0,14,674,3
0,14,675,3
0,14,676,3
0,14,677,3
0,14,678,3
0,14,679,3
0,14,680,3
0,14,681,4
0,14,682,4
0,14,683,4
0,14,684,4
0,14,685,4
0,14,686,4
0,14,687,4
0,14,688,4
0,14,689,4
0,14,690,4
0,14,691,5
0,14,692,5
0,14,693,5
0,14,694,5
0,14,695,5
0,14,696,5
0,14,697,5
0,14,698,5
0,14,699,5
0,14,700,5
0,15,701,1
0,15,702,1
0,15,703,1
0,15,704,1
0,15,705,1
0,15,706,1
0,15,707,1
0,15,708,1
0,15,709,1
0,15,710,1
0,15,711,2
0,15,712,2
0,15,713,2
0,15,714,2
0,15,715,2
0,15,716,2
0,15,717,2
0,15,718,2
0,15,719,2
0,15,720,2
0,15,721,3
0,15,722,3
0,15,723,3
0,15,724,3
0,15,725,3
0,15,726,3
0,15,727,3
0,15,728,3
0,15,729,3
0,15,730,3
0,15,731,4
0,15,732,4
0,15,733,4
0,15,734,4
0,15,735,4
0,15,736,4
0,15,737,4
0,15,738,4
0,15,739,4
0,15,740,4
0,15,741,5
0,15,742,5
0,15,743,5
0,15,744,5
0,15,745,5
0,15,746,5
0,15,747,5
0,15,748,5
0,15,749,5
0,15,750,5
0,16,751,1
0,16,752,1
0,16,753,1
0,16,754,1
0,16,755,1
0,16,756,1
0,16,757,1
0,16,758,1
0,16,759,1
0,16,760,1
0,16,761,2
0,16,762,2
0,16,763,2
0,16,764,2
0,16,765,2
0,16,766,2
0,16,767,2
0,16,768,2
0,16,769,2
0,16,770,2
0,16,771,3
0,16,772,3
0,16,773,3
0,16,774,3
0,16,775,3
0,16,776,3
0,16,777,3
0,16,778,3
0,16,779,3
0,16,780,3
0,16,781,4
0,16,782,4
0,16,783,4
0,16,784,4
0,16,785,4
0,16,786,4
0,16,787,4
0,16,788,4
0,16,789,4
0,16,790,4
0,16,791,5
0,16,792,5
0,16,793,5
0,16,794,5
0,16,795,5
0,16,796,5
0,16,797,5
0,16,798,5
0,16,799,5
0,16,800,5
0,17,801,1
0,17,802,1
0,17,803,1
0,17,804,1
0,17,805,1
0,17,806,1
0,17,807,1
0,17,808,1
0,17,809,1
0,17,810,1
0,17,811,2
0,17,812,2
0,17,813,2
0,17,814,2
0,17,815,2
0,17,816,2
0,17,817,2
0,17,818,2
0,17,819,2
0,17,820,2
0,17,821,3
0,17,822,3
0,17,823,3
0,17,824,3
0,17,825,3
0,17,826,3
0,17,827,3
0,17,828,3
0,17,829,3
0,17,830,3
0,17,831,4
0,17,832,4
0,17,833,4
0,17,834,4
0,17,835,4
0,17,836,4
0,17,837,4
0,17,838,4
0,17,839,4
0,17,840,4
0,17,841,5
0,17,842,5
0,17,843,5
0,17,844,5
0,17,845,5
0,17,846,5
0,17,847,5
0,17,848,5
0,17,849,5
0,17,850,5
0,18,851,1
0,18,852,1
0,18,853,1
0,18,854,1
0,18,855,1
0,18,856,1
0,18,857,1
0,18,858,1
0,18,859,1
0,18,860,1
0,18,861,2
0,18,862,2
0,18,863,2
0,18,864,2
0,18,865,2
0,18,866,2
0,18,867,2
0,18,868,2
0,18,869,2
0,18,870,2
0,18,871,3
0,18,872,3
0,18,873,3
0,18,874,3
0,18,875,3
0,18,876,3
0,18,877,3
0,18,878,3
0,18,879,3
0,18,880,3
0,18,881,4
0,18,882,4
0,18,883,4
0,18,884,4
0,18,885,4
0,18,886,4
0,18,887,4
0,18,888,4
0,18,889,4
0,18,890,4
0,18,891,5
0,18,892,5
0,18,893,5
0,18,894,5
0,18,895,5
0,18,896,5
0,18,897,5
0,18,898,5
0,18,899,5
0,18,900,5
0,19,901,1
0,19,902,1
0,19,903,1
0,19,904,1
0,19,905,1
0,19,906,1
0,19,907,1
0,19,908,1
0,19,909,1
0,19,910,1
0,19,911,2
0,19,912,2
0,19,913,2
0,19,914,2
0,19,915,2
0,19,916,2
0,19,917,2
0,19,918,2
0,19,919,2
0,19,920,2
0,19,921,3
0,19,922,3
0,19,923,3
0,19,924,3
0,19,925,3
0,19,926,3
0,19,927,3
0,19,928,3
0,19,929,3
0,19,930,3
0,19,931,4
0,19,932,4
0,19,933,4
0,19,934,4
0,19,935,4
0,19,936,4
0,19,937,4
0,19,938,4
0,19,939,4
0,19,940,4
0,19,941,5
0,19,942,5
0,19,943,5
0,19,944,5
0,19,945,5
0,19,946,5
0,19,947,5
0,19,948,5
0,19,949,5
0,19,950,5
0,20,951,1
0,20,952,1
0,20,953,1
0,20,954,1
0,20,955,1
0,20,956,1
0,20,957,1
0,20,958,1
0,20,959,1
0,20,960,1
0,20,961,2
0,20,962,2
0,20,963,2
0,20,964,2
0,20,965,2
0,20,966,2
0,20,967,2
0,20,968,2
0,20,969,2
0,20,970,2
0,20,971,3
0,20,972,3
0,20,973,3
0,20,974,3
0,20,975,3
0,20,976,3
0,20,977,3
0,20,978,3
0,20,979,3
0,20,980,3
0,20,981,4
0,20,982,4
0,20,983,4
0,20,984,4
0,20,985,4
0,20,986,4
0,20,987,4
0,20,988,4
0,20,989,4
0,20,990,4
0,20,991,5
0,20,992,5
0,20,993,5
0,20,994,5
0,20,995,5
0,20,996,5
0,20,997,5
0,20,998,5
0,20,999,5
0,20,1000,5
0,21,1001,1
0,21,1002,1
0,21,1003,1
0,21,1004,1
0,21,1005,1
0,21,1006,1
0,21,1007,1
0,21,1008,1
0,21,1009,1
0,21,1010,1
0,21,1011,2
0,21,1012,2
0,21,1013,2
0,21,1014,2
0,21,1015,2
0,21,1016,2
0,21,1017,2
0,21,1018,2
0,21,1019,2
0,21,1020,2
0,21,1021,3
0,21,1022,3
0,21,1023,3
0,21,1024,3
0,21,1025,3
0,21,1026,3
0,21,1027,3
0,21,1028,3
0,21,1029,3
0,21,1030,3
0,21,1031,4
0,21,1032,4
0,21,1033,4
0,21,1034,4
0,21,1035,4
0,21,1036,4
0,21,1037,4
0,21,1038,4
0,21,1039,4
0,21,1040,4
0,21,1041,5
0,21,1042,5
0,21,1043,5
0,21,1044,5
0,21,1045,5
0,21,1046,5
0,21,1047,5
0,21,1048,5
0,21,1049,5
0,21,1050,5
0,22,1051,1
0,22,1052,1
0,22,1053,1
0,22,1054,1
0,22,1055,1
0,22,1056,1
0,22,1057,1
0,22,1058,1
0,22,1059,1
0,22,1060,1
0,22,1061,2
0,22,1062,2
0,22,1063,2
0,22,1064,2
0,22,1065,2
0,22,1066,2
0,22,1067,2
0,22,1068,2
0,22,1069,2
0,22,1070,2
0,22,1071,3
0,22,1072,3
0,22,1073,3
0,22,1074,3
0,22,1075,3
0,22,1076,3
0,22,1077,3
0,22,1078,3
0,22,1079,3
0,22,1080,3
0,22,1081,4
0,22,1082,4
0,22,1083,4
0,22,1084,4
0,22,1085,4
0,22,1086,4
0,22,1087,4
0,22,1088,4
0,22,1089,4
0,22,1090,4
0,22,1091,5
0,22,1092,5
0,22,1093,5
0,22,1094,5
0,22,1095,5
0,22,1096,5
0,22,1097,5
0,22,1098,5
0,22,1099,5
0,22,1100,5
0,23,1101,1
0,23,1102,1
0,23,1103,1
0,23,1104,1
0,23,1105,1
0,23,1106,1
0,23,1107,1
0,23,1108,1
0,23,1109,1
0,23,1110,1
0,23,1111,2
0,23,1112,2
0,23,1113,2
0,23,1114,2
0,23,1115,2
0,23,1116,2
0,23,1117,2
0,23,1118,2
0,23,1119,2
0,23,1120,2
0,23,1121,3
0,23,1122,3
0,23,1123,3
0,23,1124,3
0,23,1125,3
0,23,1126,3
0,23,1127,3
0,23,1128,3
0,23,1129,3
0,23,1130,3
0,23,1131,4
0,23,1132,4
0,23,1133,4
0,23,1134,4
0,23,1135,4
0,23,1136,4
0,23,1137,4
0,23,1138,4
0,23,1139,4
0,23,1140,4
0,23,1141,5
0,23,1142,5
0,23,1143,5
0,23,1144,5
0,23,1145,5
0,23,1146,5
0,23,1147,5
0,23,1148,5
0,23,1149,5
0,23,1150,5
0,24,1151,1
0,24,1152,1
0,24,1153,1
0,24,1154,1
0,24,1155,1
0,24,1156,1
0,24,1157,1
0,24,1158,1
0,24,1159,1
0,24,1160,1
0,24,1161,2
0,24,1162,2
0,24,1163,2
0,24,1164,2
0,24,1165,2
0,24,1166,2
0,24,1167,2
0,24,1168,2
0,24,1169,2
0,24,1170,2
0,24,1171,3
0,24,1172,3
0,24,1173,3
0,24,1174,3
0,24,1175,3
0,24,1176,3
0,24,1177,3
0,24,1178,3
0,24,1179,3
0,24,1180,3
0,24,1181,4
0,24,1182,4
0,24,1183,4
0,24,1184,4
0,24,1185,4
0,24,1186,4
0,24,1187,4
0,24,1188,4
0,24,1189,4
0,24,1190,4
0,24,1191,5
0,24,1192,5
0,24,1193,5
0,24,1194,5
0,24,1195,5
0,24,1196,5
0,24,1197,5
0,24,1198,5
0,24,1199,5
0,24,1200,5
0,25,1201,1
0,25,1202,1
0,25,1203,1
0,25,1204,1
0,25,1205,1
0,25,1206,1
0,25,1207,1
0,25,1208,1
0,25,1209,1
0,25,1210,1
0,25,1211,2
0,25,1212,2
0,25,1213,2
0,25,1214,2
0,25,1215,2
0,25,1216,2
0,25,1217,2
0,25,1218,2
0,25,1219,2
0,25,1220,2
0,25,1221,3
0,25,1222,3
0,25,1223,3
0,25,1224,3
0,25,1225,3
0,25,1226,3
0,25,1227,3
0,25,1228,3
0,25,1229,3
0,25,1230,3
0,25,1231,4
0,25,1232,4
0,25,1233,4
0,25,1234,4
0,25,1235,4
0,25,1236,4
0,25,1237,4
0,25,1238,4
0,25,1239,4
0,25,1240,4
0,25,1241,5
0,25,1242,5
0,25,1243,5
0,25,1244,5
0,25,1245,5
0,25,1246,5
0,25,1247,5
0,25,1248,5
0,25,1249,5
0,25,1250,5
0,26,1251,1
0,26,1252,1
0,26,1253,1
0,26,1254,1
0,26,1255,1
0,26,1256,1
0,26,1257,1
0,26,1258,1
0,26,1259,1
0,26,1260,1
0,26,1261,2
0,26,1262,2
0,26,1263,2
0,26,1264,2
0,26,1265,2
0,26,1266,2
0,26,1267,2
0,26,1268,2
0,26,1269,2
0,26,1270,2
0,26,1271,3
0,26,1272,3
0,26,1273,3
0,26,1274,3
0,26,1275,3
0,26,1276,3
0,26,1277,3
0,26,1278,3
0,26,1279,3
0,26,1280,3
0,26,1281,4
0,26,1282,4
0,26,1283,4
0,26,1284,4
0,26,1285,4
0,26,1286,4
0,26,1287,4
0,26,1288,4
0,26,1289,4
0,26,1290,4
0,26,1291,5
0,26,1292,5
0,26,1293,5
0,26,1294,5
0,26,1295,5
0,26,1296,5
0,26,1297,5
0,26,1298,5
0,26,1299,5
0,26,1300,5
0,27,1301,1
0,27,1302,1
0,27,1303,1
0,27,1304,1
0,27,1305,1
0,27,1306,1
0,27,1307,1
0,27,1308,1
0,27,1309,1
0,27,1310,1
0,27,1311,2
0,27,1312,2
0,27,1313,2
0,27,1314,2
0,27,1315,2
0,27,1316,2
0,27,1317,2
0,27,1318,2
0,27,1319,2
0,27,1320,2
0,27,1321,3
0,27,1322,3
0,27,1323,3
0,27,1324,3
0,27,1325,3
0,27,1326,3
0,27,1327,3
0,27,1328,3
0,27,1329,3
0,27,1330,3
0,27,1331,4
0,27,1332,4
0,27,1333,4
0,27,1334,4
0,27,1335,4
0,27,1336,4
0,27,1337,4
0,27,1338,4
0,27,1339,4
0,27,1340,4
0,27,1341,5
0,27,1342,5
0,27,1343,5
0,27,1344,5
0,27,1345,5
0,27,1346,5
0,27,1347,5
0,27,1348,5
0,27,1349,5
0,27,1350,5
0,28,1351,1
0,28,1352,1
0,28,1353,1
0,28,1354,1
0,28,1355,1
0,28,1356,1
0,28,1357,1
0,28,1358,1
0,28,1359,1
0,28,1360,1
0,28,1361,2
0,28,1362,2
0,28,1363,2
0,28,1364,2
0,28,1365,2
0,28,1366,2
0,28,1367,2
0,28,1368,2
0,28,1369,2
0,28,1370,2
0,28,1371,3
0,28,1372,3
0,28,1373,3
0,28,1374,3
0,28,1375,3
0,28,1376,3
0,28,1377,3
0,28,1378,3
0,28,1379,3
0,28,1380,3
0,28,1381,4
0,28,1382,4
0,28,1383,4
0,28,1384,4
0,28,1385,4
0,28,1386,4
0,28,1387,4
0,28,1388,4
0,28,1389,4
0,28,1390,4
0,28,1391,5
0,28,1392,5
0,28,1393,5
0,28,1394,5
0,28,1395,5
0,28,1396,5
0,28,1397,5
0,28,1398,5
0,28,1399,5
0,28,1400,5
0,29,1401,1
0,29,1402,1
0,29,1403,1
0,29,1404,1
0,29,1405,1
0,29,1406,1
0,29,1407,1
0,29,1408,1
0,29,1409,1
0,29,1410,1
0,29,1411,2
0,29,1412,2
0,29,1413,2
0,29,1414,2
0,29,1415,2
0,29,1416,2
0,29,1417,2
0,29,1418,2
0,29,1419,2
0,29,1420,2
0,29,1421,3
0,29,1422,3
0,29,1423,3
0,29,1424,3
0,29,1425,3
0,29,1426,3
0,29,1427,3
0,29,1428,3
0,29,1429,3
0,29,1430,3
0,29,1431,4
0,29,1432,4
0,29,1433,4
0,29,1434,4
0,29,1435,4
0,29,1436,4
0,29,1437,4
0,29,1438,4
0,29,1439,4
0,29,1440,4
0,29,1441,5
0,29,1442,5
0,29,1443,5
0,29,1444,5
0,29,1445,5
0,29,1446,5
0,29,1447,5
0,29,1448,5
0,29,1449,5
0,29,1450,5
0,30,1451,1
0,30,1452,1
0,30,1453,1
0,30,1454,1
0,30,1455,1
0,30,1456,1
0,30,1457,1
0,30,1458,1
0,30,1459,1
0,30,1460,1
0,30,1461,2
0,30,1462,2
0,30,1463,2
0,30,1464,2
0,30,1465,2
0,30,1466,2
0,30,1467,2
0,30,1468,2
0,30,1469,2
0,30,1470,2
0,30,1471,3
0,30,1472,3
0,30,1473,3
0,30,1474,3
0,30,1475,3
0,30,1476,3
0,30,1477,3
0,30,1478,3
0,30,1479,3
0,30,1480,3
0,30,1481,4
0,30,1482,4
0,30,1483,4
0,30,1484,4
0,30,1485,4
0,30,1486,4
0,30,1487,4
0,30,1488,4
0,30,1489,4
0,30,1490,4
0,30,1491,5
0,30,1492,5
0,30,1493,5
0,30,1494,5
0,30,1495,5
0,30,1496,5
0,30,1497,5
0,30,1498,5
0,30,1499,5
0,30,1500,5
0,31,1501,1
0,31,1502,1
0,31,1503,1
0,31,1504,1
0,31,1505,1
0,31,1506,1
0,31,1507,1
0,31,1508,1
0,31,1509,1
0,31,1510,1
0,31,1511,2
0,31,1512,2
0,31,1513,2
0,31,1514,2
0,31,1515,2
0,31,1516,2
0,31,1517,2
0,31,1518,2
0,31,1519,2
0,31,1520,2
0,31,1521,3
0,31,1522,3
0,31,1523,3
0,31,1524,3
0,31,1525,3
0,31,1526,3
0,31,1527,3
0,31,1528,3
0,31,1529,3
0,31,1530,3
0,31,1531,4
0,31,1532,4
0,31,1533,4
0,31,1534,4
0,31,1535,4
0,31,1536,4
0,31,1537,4
0,31,1538,4
0,31,1539,4
0,31,1540,4
0,31,1541,5
0,31,1542,5
0,31,1543,5
0,31,1544,5
0,31,1545,5
0,31,1546,5
0,31,1547,5
0,31,1548,5
0,31,1549,5
0,31,1550,5
0,32,1551,1
0,32,1552,1
0,32,1553,1
0,32,1554,1
0,32,1555,1
0,32,1556,1
0,32,1557,1
0,32,1558,1
0,32,1559,1
0,32,1560,1
0,32,1561,2
0,32,1562,2
0,32,1563,2
0,32,1564,2
0,32,1565,2
0,32,1566,2
0,32,1567,2
0,32,1568,2
0,32,1569,2
0,32,1570,2
0,32,1571,3
0,32,1572,3
0,32,1573,3
0,32,1574,3
0,32,1575,3
0,32,1576,3
0,32,1577,3
0,32,1578,3
0,32,1579,3
0,32,1580,3
0,32,1581,4
0,32,1582,4
0,32,1583,4
0,32,1584,4
0,32,1585,4
0,32,1586,4
0,32,1587,4
0,32,1588,4
0,32,1589,4
0,32,1590,4
0,32,1591,5
0,32,1592,5
0,32,1593,5
0,32,1594,5
0,32,1595,5
0,32,1596,5
0,32,1597,5
0,32,1598,5
0,32,1599,5
0,32,1600,5
0,33,1601,1
0,33,1602,1
0,33,1603,1
0,33,1604,1
0,33,1605,1
0,33,1606,1
0,33,1607,1
0,33,1608,1
0,33,1609,1
0,33,1610,1
0,33,1611,2
0,33,1612,2
0,33,1613,2
0,33,1614,2
0,33,1615,2
0,33,1616,2
0,33,1617,2
0,33,1618,2
0,33,1619,2
0,33,1620,2
0,33,1621,3
0,33,1622,3
0,33,1623,3
0,33,1624,3
0,33,1625,3
0,33,1626,3
0,33,1627,3
0,33,1628,3
0,33,1629,3
0,33,1630,3
0,33,1631,4
0,33,1632,4
0,33,1633,4
0,33,1634,4
0,33,1635,4
0,33,1636,4
0,33,1637,4
0,33,1638,4
0,33,1639,4
0,33,1640,4
0,33,1641,5
0,33,1642,5
0,33,1643,5
0,33,1644,5
0,33,1645,5
0,33,1646,5
0,33,1647,5
0,33,1648,5
0,33,1649,5
0,33,1650,5
0,34,1651,1
0,34,1652,1
0,34,1653,1
0,34,1654,1
0,34,1655,1
0,34,1656,1
0,34,1657,1
0,34,1658,1
0,34,1659,1
0,34,1660,1
0,34,1661,2
0,34,1662,2
0,34,1663,2
0,34,1664,2
0,34,1665,2
0,34,1666,2
